"","Ob","Type","MPG.highway","AirBags","DriveTrain","Cylinders","EngineSize","Horsepower","RPM","Rev.per.mile","Man.trans.avail","Fuel.tank.capacity","Passengers","Length","Wheelbase","Width","Turn.circle","Rear.seat.room","Luggage.room","Weight","Origin","Make","PriceNew","average","level1","level2","level3","level4","level5","level6","level7","level8"
"463",868,"Sporty",26,"Driver only","Front","4",1.6,100,5750,2475,"Yes",11.1,4,166,95,65,36,19,6,2450,"USA","Mercury Capri",15918.46624,15089.4581752381,0,1,0,0,0,0,0,0
"464",1306,"Sporty",26,"Driver only","Front","4",1.6,100,5750,2475,"Yes",11.1,4,166,95,65,36,19,6,2450,"USA","Mercury Capri",17216.08788,15089.4581752381,0,1,0,0,0,0,0,0
"465",815,"Sporty",26,"Driver only","Front","4",1.6,100,5750,2475,"Yes",11.1,4,166,95,65,36,19,6,2450,"USA","Mercury Capri",17255.80965,15089.4581752381,0,1,0,0,0,0,0,0
"466",1418,"Sporty",26,"Driver only","Front","4",1.6,100,5750,2475,"Yes",11.1,4,166,95,65,36,19,6,2450,"USA","Mercury Capri",17255.80965,15089.4581752381,0,1,0,0,0,0,0,0
"467",1496,"Sporty",30,"Driver only","Front","4",2,115,5500,2340,"Yes",15.5,4,179,103,70,38,23,18,2710,"USA","Ford Probe",13669.48763,15391.4105175,0,1,0,0,0,0,0,0
"468",713,"Sporty",30,"Driver only","Front","4",2,115,5500,2340,"Yes",15.5,4,179,103,70,38,23,18,2710,"USA","Ford Probe",14388.65465,15391.4105175,0,1,0,0,0,0,0,0
"469",1047,"Sporty",30,"Driver only","Front","4",2,115,5500,2340,"Yes",15.5,4,179,103,70,38,23,18,2710,"USA","Ford Probe",14388.65465,15391.4105175,0,1,0,0,0,0,0,0
"470",1423,"Sporty",30,"Driver only","Front","4",2,115,5500,2340,"Yes",15.5,4,179,103,70,38,23,18,2710,"USA","Ford Probe",14388.65465,15391.4105175,0,1,0,0,0,0,0,0
"471",283,"Sporty",30,"Driver only","Front","4",2,115,5500,2340,"Yes",15.5,4,179,103,70,38,23,18,2710,"USA","Ford Probe",16306.06587,15391.4105175,0,1,0,0,0,0,0,0
"472",1498,"Sporty",30,"Driver only","Front","4",2,115,5500,2340,"Yes",15.5,4,179,103,70,38,23,18,2710,"USA","Ford Probe",16306.06587,15391.4105175,0,1,0,0,0,0,0,0
"473",492,"Sporty",30,"Driver only","Front","4",2,115,5500,2340,"Yes",15.5,4,179,103,70,38,23,18,2710,"USA","Ford Probe",16420.04326,15391.4105175,0,1,0,0,0,0,0,0
"474",1188,"Sporty",30,"Driver only","Front","4",2,115,5500,2340,"Yes",15.5,4,179,103,70,38,23,18,2710,"USA","Ford Probe",17263.65756,15391.4105175,0,1,0,0,0,0,0,0
"475",1247,"Midsize",27,"None","Front","4",2,128,6000,2335,"Yes",17.2,5,184,104,69,41,31,14,2885,"non-USA","Hyundai Sonata",14064.08934,15594.8661533333,0,1,0,0,0,0,0,0
"476",1129,"Midsize",27,"None","Front","4",2,128,6000,2335,"Yes",17.2,5,184,104,69,41,31,14,2885,"non-USA","Hyundai Sonata",15341.0116,15594.8661533333,0,1,0,0,0,0,0,0
"477",1356,"Midsize",27,"None","Front","4",2,128,6000,2335,"Yes",17.2,5,184,104,69,41,31,14,2885,"non-USA","Hyundai Sonata",15341.0116,15594.8661533333,0,1,0,0,0,0,0,0
"478",1181,"Midsize",27,"None","Front","4",2,128,6000,2335,"Yes",17.2,5,184,104,69,41,31,14,2885,"non-USA","Hyundai Sonata",15454.39258,15594.8661533333,0,1,0,0,0,0,0,0
"479",655,"Midsize",27,"None","Front","4",2,128,6000,2335,"Yes",17.2,5,184,104,69,41,31,14,2885,"non-USA","Hyundai Sonata",15617.07396,15594.8661533333,0,1,0,0,0,0,0,0
"480",1038,"Midsize",27,"None","Front","4",2,128,6000,2335,"Yes",17.2,5,184,104,69,41,31,14,2885,"non-USA","Hyundai Sonata",15834.28194,15594.8661533333,0,1,0,0,0,0,0,0
"481",364,"Midsize",27,"None","Front","4",2,128,6000,2335,"Yes",17.2,5,184,104,69,41,31,14,2885,"non-USA","Hyundai Sonata",15855.91101,15594.8661533333,0,1,0,0,0,0,0,0
"482",1128,"Midsize",27,"None","Front","4",2,128,6000,2335,"Yes",17.2,5,184,104,69,41,31,14,2885,"non-USA","Hyundai Sonata",15855.91101,15594.8661533333,0,1,0,0,0,0,0,0
"483",451,"Midsize",27,"None","Front","4",2,128,6000,2335,"Yes",17.2,5,184,104,69,41,31,14,2885,"non-USA","Hyundai Sonata",16990.11234,15594.8661533333,0,1,0,0,0,0,0,0
"484",548,"Compact",27,"Driver only","Front","4",2.5,100,4800,2535,"Yes",16,6,181,104,68,39,30.5,14,2970,"USA","Dodge Spirit",14512.36022,15758.01589875,0,1,0,0,0,0,0,0
"485",42,"Compact",27,"Driver only","Front","4",2.5,100,4800,2535,"Yes",16,6,181,104,68,39,30.5,14,2970,"USA","Dodge Spirit",15246.2755,15758.01589875,0,1,0,0,0,0,0,0
"486",666,"Compact",27,"Driver only","Front","4",2.5,100,4800,2535,"Yes",16,6,181,104,68,39,30.5,14,2970,"USA","Dodge Spirit",15246.2755,15758.01589875,0,1,0,0,0,0,0,0
"487",1256,"Compact",27,"Driver only","Front","4",2.5,100,4800,2535,"Yes",16,6,181,104,68,39,30.5,14,2970,"USA","Dodge Spirit",15895.32832,15758.01589875,0,1,0,0,0,0,0,0
"488",1175,"Compact",27,"Driver only","Front","4",2.5,100,4800,2535,"Yes",16,6,181,104,68,39,30.5,14,2970,"USA","Dodge Spirit",15918.71984,15758.01589875,0,1,0,0,0,0,0,0
"489",1127,"Compact",27,"Driver only","Front","4",2.5,100,4800,2535,"Yes",16,6,181,104,68,39,30.5,14,2970,"USA","Dodge Spirit",16231.06889,15758.01589875,0,1,0,0,0,0,0,0
"490",1394,"Compact",27,"Driver only","Front","4",2.5,100,4800,2535,"Yes",16,6,181,104,68,39,30.5,14,2970,"USA","Dodge Spirit",16271.63856,15758.01589875,0,1,0,0,0,0,0,0
"491",1155,"Compact",27,"Driver only","Front","4",2.5,100,4800,2535,"Yes",16,6,181,104,68,39,30.5,14,2970,"USA","Dodge Spirit",16742.46036,15758.01589875,0,1,0,0,0,0,0,0
"492",185,"Sporty",28,"Driver & Passenger","Rear","6",3.4,160,4600,1805,"Yes",15.5,4,193,101,74,43,25,13,3240,"USA","Chevrolet Camaro",14655.64964,16025.823486,0,1,0,0,0,0,0,0
"493",795,"Sporty",28,"Driver & Passenger","Rear","6",3.4,160,4600,1805,"Yes",15.5,4,193,101,74,43,25,13,3240,"USA","Chevrolet Camaro",14900.0095,16025.823486,0,1,0,0,0,0,0,0
"494",1076,"Sporty",28,"Driver & Passenger","Rear","6",3.4,160,4600,1805,"Yes",15.5,4,193,101,74,43,25,13,3240,"USA","Chevrolet Camaro",14963.49581,16025.823486,0,1,0,0,0,0,0,0
"495",166,"Sporty",28,"Driver & Passenger","Rear","6",3.4,160,4600,1805,"Yes",15.5,4,193,101,74,43,25,13,3240,"USA","Chevrolet Camaro",15012.92528,16025.823486,0,1,0,0,0,0,0,0
"496",199,"Sporty",28,"Driver & Passenger","Rear","6",3.4,160,4600,1805,"Yes",15.5,4,193,101,74,43,25,13,3240,"USA","Chevrolet Camaro",15049.53126,16025.823486,0,1,0,0,0,0,0,0
"497",126,"Sporty",28,"Driver & Passenger","Rear","6",3.4,160,4600,1805,"Yes",15.5,4,193,101,74,43,25,13,3240,"USA","Chevrolet Camaro",15272.85346,16025.823486,0,1,0,0,0,0,0,0
"498",833,"Sporty",28,"Driver & Passenger","Rear","6",3.4,160,4600,1805,"Yes",15.5,4,193,101,74,43,25,13,3240,"USA","Chevrolet Camaro",15387.37774,16025.823486,0,1,0,0,0,0,0,0
"499",1330,"Sporty",28,"Driver & Passenger","Rear","6",3.4,160,4600,1805,"Yes",15.5,4,193,101,74,43,25,13,3240,"USA","Chevrolet Camaro",15387.37774,16025.823486,0,1,0,0,0,0,0,0
"500",209,"Sporty",28,"Driver & Passenger","Rear","6",3.4,160,4600,1805,"Yes",15.5,4,193,101,74,43,25,13,3240,"USA","Chevrolet Camaro",16032.25595,16025.823486,0,1,0,0,0,0,0,0
"501",1124,"Sporty",28,"Driver & Passenger","Rear","6",3.4,160,4600,1805,"Yes",15.5,4,193,101,74,43,25,13,3240,"USA","Chevrolet Camaro",16032.25595,16025.823486,0,1,0,0,0,0,0,0
"502",279,"Sporty",28,"Driver & Passenger","Rear","6",3.4,160,4600,1805,"Yes",15.5,4,193,101,74,43,25,13,3240,"USA","Chevrolet Camaro",16033.72882,16025.823486,0,1,0,0,0,0,0,0
"503",1112,"Sporty",28,"Driver & Passenger","Rear","6",3.4,160,4600,1805,"Yes",15.5,4,193,101,74,43,25,13,3240,"USA","Chevrolet Camaro",16033.72882,16025.823486,0,1,0,0,0,0,0,0
"504",1453,"Sporty",28,"Driver & Passenger","Rear","6",3.4,160,4600,1805,"Yes",15.5,4,193,101,74,43,25,13,3240,"USA","Chevrolet Camaro",16033.72882,16025.823486,0,1,0,0,0,0,0,0
"505",1232,"Sporty",28,"Driver & Passenger","Rear","6",3.4,160,4600,1805,"Yes",15.5,4,193,101,74,43,25,13,3240,"USA","Chevrolet Camaro",16182.99655,16025.823486,0,1,0,0,0,0,0,0
"506",230,"Sporty",28,"Driver & Passenger","Rear","6",3.4,160,4600,1805,"Yes",15.5,4,193,101,74,43,25,13,3240,"USA","Chevrolet Camaro",16252.08862,16025.823486,0,1,0,0,0,0,0,0
"507",1039,"Sporty",28,"Driver & Passenger","Rear","6",3.4,160,4600,1805,"Yes",15.5,4,193,101,74,43,25,13,3240,"USA","Chevrolet Camaro",16262.33158,16025.823486,0,1,0,0,0,0,0,0
"508",466,"Sporty",28,"Driver & Passenger","Rear","6",3.4,160,4600,1805,"Yes",15.5,4,193,101,74,43,25,13,3240,"USA","Chevrolet Camaro",16290.0771,16025.823486,0,1,0,0,0,0,0,0
"509",794,"Sporty",28,"Driver & Passenger","Rear","6",3.4,160,4600,1805,"Yes",15.5,4,193,101,74,43,25,13,3240,"USA","Chevrolet Camaro",16309.37188,16025.823486,0,1,0,0,0,0,0,0
"510",1368,"Sporty",28,"Driver & Passenger","Rear","6",3.4,160,4600,1805,"Yes",15.5,4,193,101,74,43,25,13,3240,"USA","Chevrolet Camaro",16309.37188,16025.823486,0,1,0,0,0,0,0,0
"511",392,"Sporty",28,"Driver & Passenger","Rear","6",3.4,160,4600,1805,"Yes",15.5,4,193,101,74,43,25,13,3240,"USA","Chevrolet Camaro",16640.53703,16025.823486,0,1,0,0,0,0,0,0
"512",1003,"Sporty",28,"Driver & Passenger","Rear","6",3.4,160,4600,1805,"Yes",15.5,4,193,101,74,43,25,13,3240,"USA","Chevrolet Camaro",16640.53703,16025.823486,0,1,0,0,0,0,0,0
"513",218,"Sporty",28,"Driver & Passenger","Rear","6",3.4,160,4600,1805,"Yes",15.5,4,193,101,74,43,25,13,3240,"USA","Chevrolet Camaro",17045.82619,16025.823486,0,1,0,0,0,0,0,0
"514",1302,"Sporty",28,"Driver & Passenger","Rear","6",3.4,160,4600,1805,"Yes",15.5,4,193,101,74,43,25,13,3240,"USA","Chevrolet Camaro",17045.82619,16025.823486,0,1,0,0,0,0,0,0
"515",390,"Sporty",28,"Driver & Passenger","Rear","6",3.4,160,4600,1805,"Yes",15.5,4,193,101,74,43,25,13,3240,"USA","Chevrolet Camaro",17072.65359,16025.823486,0,1,0,0,0,0,0,0
"516",1060,"Sporty",28,"Driver & Passenger","Rear","6",3.4,160,4600,1805,"Yes",15.5,4,193,101,74,43,25,13,3240,"USA","Chevrolet Camaro",17799.05072,16025.823486,0,1,0,0,0,0,0,0
"517",307,"Sporty",30,"None","4WD","4",1.8,92,5000,2360,"Yes",15.9,4,173,97,67,39,24.5,8,2640,"USA","Plymouth Laser",14370.34766,16291.2920729412,0,1,0,0,0,0,0,0
"518",493,"Sporty",30,"None","4WD","4",1.8,92,5000,2360,"Yes",15.9,4,173,97,67,39,24.5,8,2640,"USA","Plymouth Laser",14373.91665,16291.2920729412,0,1,0,0,0,0,0,0
"519",82,"Sporty",30,"None","4WD","4",1.8,92,5000,2360,"Yes",15.9,4,173,97,67,39,24.5,8,2640,"USA","Plymouth Laser",14864.29753,16291.2920729412,0,1,0,0,0,0,0,0
"520",83,"Sporty",30,"None","4WD","4",1.8,92,5000,2360,"Yes",15.9,4,173,97,67,39,24.5,8,2640,"USA","Plymouth Laser",14864.29753,16291.2920729412,0,1,0,0,0,0,0,0
"521",908,"Sporty",30,"None","4WD","4",1.8,92,5000,2360,"Yes",15.9,4,173,97,67,39,24.5,8,2640,"USA","Plymouth Laser",14864.29753,16291.2920729412,0,1,0,0,0,0,0,0
"522",495,"Sporty",30,"None","4WD","4",1.8,92,5000,2360,"Yes",15.9,4,173,97,67,39,24.5,8,2640,"USA","Plymouth Laser",15580.39057,16291.2920729412,0,1,0,0,0,0,0,0
"523",1149,"Sporty",30,"None","4WD","4",1.8,92,5000,2360,"Yes",15.9,4,173,97,67,39,24.5,8,2640,"USA","Plymouth Laser",15633.5903,16291.2920729412,0,1,0,0,0,0,0,0
"524",1430,"Sporty",30,"None","4WD","4",1.8,92,5000,2360,"Yes",15.9,4,173,97,67,39,24.5,8,2640,"USA","Plymouth Laser",15633.5903,16291.2920729412,0,1,0,0,0,0,0,0
"525",206,"Sporty",30,"None","4WD","4",1.8,92,5000,2360,"Yes",15.9,4,173,97,67,39,24.5,8,2640,"USA","Plymouth Laser",16168.24549,16291.2920729412,0,1,0,0,0,0,0,0
"526",683,"Sporty",30,"None","4WD","4",1.8,92,5000,2360,"Yes",15.9,4,173,97,67,39,24.5,8,2640,"USA","Plymouth Laser",16168.24549,16291.2920729412,0,1,0,0,0,0,0,0
"527",1133,"Sporty",30,"None","4WD","4",1.8,92,5000,2360,"Yes",15.9,4,173,97,67,39,24.5,8,2640,"USA","Plymouth Laser",17395.45823,16291.2920729412,0,1,0,0,0,0,0,0
"528",1339,"Sporty",30,"None","4WD","4",1.8,92,5000,2360,"Yes",15.9,4,173,97,67,39,24.5,8,2640,"USA","Plymouth Laser",17461.24727,16291.2920729412,0,1,0,0,0,0,0,0
"529",749,"Sporty",30,"None","4WD","4",1.8,92,5000,2360,"Yes",15.9,4,173,97,67,39,24.5,8,2640,"USA","Plymouth Laser",17848.93352,16291.2920729412,0,1,0,0,0,0,0,0
"530",1061,"Sporty",30,"None","4WD","4",1.8,92,5000,2360,"Yes",15.9,4,173,97,67,39,24.5,8,2640,"USA","Plymouth Laser",17848.93352,16291.2920729412,0,1,0,0,0,0,0,0
"531",589,"Sporty",30,"None","4WD","4",1.8,92,5000,2360,"Yes",15.9,4,173,97,67,39,24.5,8,2640,"USA","Plymouth Laser",17958.72455,16291.2920729412,0,1,0,0,0,0,0,0
"532",1326,"Sporty",30,"None","4WD","4",1.8,92,5000,2360,"Yes",15.9,4,173,97,67,39,24.5,8,2640,"USA","Plymouth Laser",17958.72455,16291.2920729412,0,1,0,0,0,0,0,0
"533",1377,"Sporty",30,"None","4WD","4",1.8,92,5000,2360,"Yes",15.9,4,173,97,67,39,24.5,8,2640,"USA","Plymouth Laser",17958.72455,16291.2920729412,0,1,0,0,0,0,0,0
"534",782,"Midsize",31,"Driver only","Front","4",2.2,110,5200,2565,"No",16.4,6,189,105,69,41,28,16,2880,"USA","Buick Century",15569.54545,16522.3788675,0,1,0,0,0,0,0,0
"535",921,"Midsize",31,"Driver only","Front","4",2.2,110,5200,2565,"No",16.4,6,189,105,69,41,28,16,2880,"USA","Buick Century",15569.54545,16522.3788675,0,1,0,0,0,0,0,0
"536",1332,"Midsize",31,"Driver only","Front","4",2.2,110,5200,2565,"No",16.4,6,189,105,69,41,28,16,2880,"USA","Buick Century",16020.42301,16522.3788675,0,1,0,0,0,0,0,0
"537",65,"Midsize",31,"Driver only","Front","4",2.2,110,5200,2565,"No",16.4,6,189,105,69,41,28,16,2880,"USA","Buick Century",16374.53037,16522.3788675,0,1,0,0,0,0,0,0
"538",39,"Midsize",31,"Driver only","Front","4",2.2,110,5200,2565,"No",16.4,6,189,105,69,41,28,16,2880,"USA","Buick Century",16393.70298,16522.3788675,0,1,0,0,0,0,0,0
"539",340,"Midsize",31,"Driver only","Front","4",2.2,110,5200,2565,"No",16.4,6,189,105,69,41,28,16,2880,"USA","Buick Century",16393.70298,16522.3788675,0,1,0,0,0,0,0,0
"540",691,"Midsize",31,"Driver only","Front","4",2.2,110,5200,2565,"No",16.4,6,189,105,69,41,28,16,2880,"USA","Buick Century",16409.12022,16522.3788675,0,1,0,0,0,0,0,0
"541",681,"Midsize",31,"Driver only","Front","4",2.2,110,5200,2565,"No",16.4,6,189,105,69,41,28,16,2880,"USA","Buick Century",16548.97013,16522.3788675,0,1,0,0,0,0,0,0
"542",128,"Midsize",31,"Driver only","Front","4",2.2,110,5200,2565,"No",16.4,6,189,105,69,41,28,16,2880,"USA","Buick Century",16894.34138,16522.3788675,0,1,0,0,0,0,0,0
"543",831,"Midsize",31,"Driver only","Front","4",2.2,110,5200,2565,"No",16.4,6,189,105,69,41,28,16,2880,"USA","Buick Century",16894.34138,16522.3788675,0,1,0,0,0,0,0,0
"544",550,"Midsize",31,"Driver only","Front","4",2.2,110,5200,2565,"No",16.4,6,189,105,69,41,28,16,2880,"USA","Buick Century",17600.16153,16522.3788675,0,1,0,0,0,0,0,0
"545",936,"Midsize",31,"Driver only","Front","4",2.2,110,5200,2565,"No",16.4,6,189,105,69,41,28,16,2880,"USA","Buick Century",17600.16153,16522.3788675,0,1,0,0,0,0,0,0
"546",1363,"Midsize",26,"None","Rear","6",3.8,140,3800,1730,"No",18,5,199,113,73,38,28,15,3610,"USA","Mercury Cougar",15035.02102,16938.3717963636,0,1,0,0,0,0,0,0
"547",489,"Midsize",26,"None","Rear","6",3.8,140,3800,1730,"No",18,5,199,113,73,38,28,15,3610,"USA","Mercury Cougar",15577.36745,16938.3717963636,0,1,0,0,0,0,0,0
"548",1490,"Midsize",26,"None","Rear","6",3.8,140,3800,1730,"No",18,5,199,113,73,38,28,15,3610,"USA","Mercury Cougar",16713.80845,16938.3717963636,0,1,0,0,0,0,0,0
"549",1102,"Midsize",26,"None","Rear","6",3.8,140,3800,1730,"No",18,5,199,113,73,38,28,15,3610,"USA","Mercury Cougar",16993.07136,16938.3717963636,0,1,0,0,0,0,0,0
"550",933,"Midsize",26,"None","Rear","6",3.8,140,3800,1730,"No",18,5,199,113,73,38,28,15,3610,"USA","Mercury Cougar",17294.8535,16938.3717963636,0,1,0,0,0,0,0,0
"551",1058,"Midsize",26,"None","Rear","6",3.8,140,3800,1730,"No",18,5,199,113,73,38,28,15,3610,"USA","Mercury Cougar",17294.8535,16938.3717963636,0,1,0,0,0,0,0,0
"552",1138,"Midsize",26,"None","Rear","6",3.8,140,3800,1730,"No",18,5,199,113,73,38,28,15,3610,"USA","Mercury Cougar",17361.56987,16938.3717963636,0,1,0,0,0,0,0,0
"553",546,"Midsize",26,"None","Rear","6",3.8,140,3800,1730,"No",18,5,199,113,73,38,28,15,3610,"USA","Mercury Cougar",17389.80138,16938.3717963636,0,1,0,0,0,0,0,0
"554",617,"Midsize",26,"None","Rear","6",3.8,140,3800,1730,"No",18,5,199,113,73,38,28,15,3610,"USA","Mercury Cougar",17389.80138,16938.3717963636,0,1,0,0,0,0,0,0
"555",707,"Midsize",26,"None","Rear","6",3.8,140,3800,1730,"No",18,5,199,113,73,38,28,15,3610,"USA","Mercury Cougar",17389.80138,16938.3717963636,0,1,0,0,0,0,0,0
"556",242,"Midsize",26,"None","Rear","6",3.8,140,3800,1730,"No",18,5,199,113,73,38,28,15,3610,"USA","Mercury Cougar",17882.14047,16938.3717963636,0,1,0,0,0,0,0,0
"557",167,"Midsize",27,"Driver only","Front","4",2.5,100,4800,2465,"No",16,6,192,105,69,42,30.5,16,3080,"USA","Dodge Dynasty",15544.83718,16990.62575,0,1,0,0,0,0,0,0
"558",1297,"Midsize",27,"Driver only","Front","4",2.5,100,4800,2465,"No",16,6,192,105,69,42,30.5,16,3080,"USA","Dodge Dynasty",16260.5409,16990.62575,0,1,0,0,0,0,0,0
"559",1237,"Midsize",27,"Driver only","Front","4",2.5,100,4800,2465,"No",16,6,192,105,69,42,30.5,16,3080,"USA","Dodge Dynasty",16754.86233,16990.62575,0,1,0,0,0,0,0,0
"560",1402,"Midsize",27,"Driver only","Front","4",2.5,100,4800,2465,"No",16,6,192,105,69,42,30.5,16,3080,"USA","Dodge Dynasty",16789.68493,16990.62575,0,1,0,0,0,0,0,0
"561",788,"Midsize",27,"Driver only","Front","4",2.5,100,4800,2465,"No",16,6,192,105,69,42,30.5,16,3080,"USA","Dodge Dynasty",17216.44746,16990.62575,0,1,0,0,0,0,0,0
"562",1090,"Midsize",27,"Driver only","Front","4",2.5,100,4800,2465,"No",16,6,192,105,69,42,30.5,16,3080,"USA","Dodge Dynasty",17403.47152,16990.62575,0,1,0,0,0,0,0,0
"563",241,"Midsize",27,"Driver only","Front","4",2.5,100,4800,2465,"No",16,6,192,105,69,42,30.5,16,3080,"USA","Dodge Dynasty",17561.73169,16990.62575,0,1,0,0,0,0,0,0
"564",1158,"Midsize",27,"Driver only","Front","4",2.5,100,4800,2465,"No",16,6,192,105,69,42,30.5,16,3080,"USA","Dodge Dynasty",17561.73169,16990.62575,0,1,0,0,0,0,0,0
"565",1137,"Midsize",27,"Driver only","Front","4",2.5,100,4800,2465,"No",16,6,192,105,69,42,30.5,16,3080,"USA","Dodge Dynasty",17822.32405,16990.62575,0,1,0,0,0,0,0,0
"566",1441,"Small",31,"None","Front","4",1.8,140,6300,2890,"Yes",13.2,5,177,102,68,37,26.5,11,2705,"non-USA","Acura Integra",14989.69189,17081.9542411765,0,1,0,0,0,0,0,0
"567",503,"Small",31,"None","Front","4",1.8,140,6300,2890,"Yes",13.2,5,177,102,68,37,26.5,11,2705,"non-USA","Acura Integra",15312.03043,17081.9542411765,0,1,0,0,0,0,0,0
"568",766,"Small",31,"None","Front","4",1.8,140,6300,2890,"Yes",13.2,5,177,102,68,37,26.5,11,2705,"non-USA","Acura Integra",15752.91571,17081.9542411765,0,1,0,0,0,0,0,0
"569",741,"Small",31,"None","Front","4",1.8,140,6300,2890,"Yes",13.2,5,177,102,68,37,26.5,11,2705,"non-USA","Acura Integra",15823.15514,17081.9542411765,0,1,0,0,0,0,0,0
"570",1087,"Small",31,"None","Front","4",1.8,140,6300,2890,"Yes",13.2,5,177,102,68,37,26.5,11,2705,"non-USA","Acura Integra",16606.08796,17081.9542411765,0,1,0,0,0,0,0,0
"571",68,"Small",31,"None","Front","4",1.8,140,6300,2890,"Yes",13.2,5,177,102,68,37,26.5,11,2705,"non-USA","Acura Integra",16660.8774,17081.9542411765,0,1,0,0,0,0,0,0
"572",643,"Small",31,"None","Front","4",1.8,140,6300,2890,"Yes",13.2,5,177,102,68,37,26.5,11,2705,"non-USA","Acura Integra",16660.8774,17081.9542411765,0,1,0,0,0,0,0,0
"573",1119,"Small",31,"None","Front","4",1.8,140,6300,2890,"Yes",13.2,5,177,102,68,37,26.5,11,2705,"non-USA","Acura Integra",16660.8774,17081.9542411765,0,1,0,0,0,0,0,0
"574",1287,"Small",31,"None","Front","4",1.8,140,6300,2890,"Yes",13.2,5,177,102,68,37,26.5,11,2705,"non-USA","Acura Integra",16969.25876,17081.9542411765,0,1,0,0,0,0,0,0
"575",303,"Small",31,"None","Front","4",1.8,140,6300,2890,"Yes",13.2,5,177,102,68,37,26.5,11,2705,"non-USA","Acura Integra",17071.81864,17081.9542411765,0,1,0,0,0,0,0,0
"576",1458,"Small",31,"None","Front","4",1.8,140,6300,2890,"Yes",13.2,5,177,102,68,37,26.5,11,2705,"non-USA","Acura Integra",17071.81864,17081.9542411765,0,1,0,0,0,0,0,0
"577",1020,"Small",31,"None","Front","4",1.8,140,6300,2890,"Yes",13.2,5,177,102,68,37,26.5,11,2705,"non-USA","Acura Integra",17455.66268,17081.9542411765,0,1,0,0,0,0,0,0
"578",746,"Small",31,"None","Front","4",1.8,140,6300,2890,"Yes",13.2,5,177,102,68,37,26.5,11,2705,"non-USA","Acura Integra",17968.7929,17081.9542411765,0,1,0,0,0,0,0,0
"579",981,"Small",31,"None","Front","4",1.8,140,6300,2890,"Yes",13.2,5,177,102,68,37,26.5,11,2705,"non-USA","Acura Integra",18737.6126,17081.9542411765,0,1,0,0,0,0,0,0
"580",25,"Small",31,"None","Front","4",1.8,140,6300,2890,"Yes",13.2,5,177,102,68,37,26.5,11,2705,"non-USA","Acura Integra",18839.40753,17081.9542411765,0,1,0,0,0,0,0,0
"581",173,"Small",31,"None","Front","4",1.8,140,6300,2890,"Yes",13.2,5,177,102,68,37,26.5,11,2705,"non-USA","Acura Integra",18906.16851,17081.9542411765,0,1,0,0,0,0,0,0
"582",925,"Small",31,"None","Front","4",1.8,140,6300,2890,"Yes",13.2,5,177,102,68,37,26.5,11,2705,"non-USA","Acura Integra",18906.16851,17081.9542411765,0,1,0,0,0,0,0,0
"583",217,"Van",20,"None","4WD","6",4.3,165,4000,1790,"No",27,8,194,111,78,42,33.5,22,4025,"USA","Chevrolet Astro",16503.94988,17133.16871,0,1,0,0,0,0,0,0
"584",471,"Van",20,"None","4WD","6",4.3,165,4000,1790,"No",27,8,194,111,78,42,33.5,22,4025,"USA","Chevrolet Astro",16503.94988,17133.16871,0,1,0,0,0,0,0,0
"585",1278,"Van",20,"None","4WD","6",4.3,165,4000,1790,"No",27,8,194,111,78,42,33.5,22,4025,"USA","Chevrolet Astro",16644.08188,17133.16871,0,1,0,0,0,0,0,0
"586",827,"Van",20,"None","4WD","6",4.3,165,4000,1790,"No",27,8,194,111,78,42,33.5,22,4025,"USA","Chevrolet Astro",16653.98712,17133.16871,0,1,0,0,0,0,0,0
"587",1215,"Van",20,"None","4WD","6",4.3,165,4000,1790,"No",27,8,194,111,78,42,33.5,22,4025,"USA","Chevrolet Astro",16653.98712,17133.16871,0,1,0,0,0,0,0,0
"588",150,"Van",20,"None","4WD","6",4.3,165,4000,1790,"No",27,8,194,111,78,42,33.5,22,4025,"USA","Chevrolet Astro",16690.30407,17133.16871,0,1,0,0,0,0,0,0
"589",240,"Van",20,"None","4WD","6",4.3,165,4000,1790,"No",27,8,194,111,78,42,33.5,22,4025,"USA","Chevrolet Astro",16690.30407,17133.16871,0,1,0,0,0,0,0,0
"590",30,"Van",20,"None","4WD","6",4.3,165,4000,1790,"No",27,8,194,111,78,42,33.5,22,4025,"USA","Chevrolet Astro",16893.71637,17133.16871,0,1,0,0,0,0,0,0
"591",963,"Van",20,"None","4WD","6",4.3,165,4000,1790,"No",27,8,194,111,78,42,33.5,22,4025,"USA","Chevrolet Astro",17537.88813,17133.16871,0,1,0,0,0,0,0,0
"592",816,"Van",20,"None","4WD","6",4.3,165,4000,1790,"No",27,8,194,111,78,42,33.5,22,4025,"USA","Chevrolet Astro",18333.78868,17133.16871,0,1,0,0,0,0,0,0
"593",8,"Van",20,"None","4WD","6",4.3,165,4000,1790,"No",27,8,194,111,78,42,33.5,22,4025,"USA","Chevrolet Astro",19358.89861,17133.16871,0,1,0,0,0,0,0,0
"594",70,"Midsize",29,"None","Front","4",2.2,110,5200,2595,"No",16.5,6,198,108,71,40,28.5,16,3195,"USA","Chevrolet Lumina",15769.72794,17348.6268477778,0,1,0,0,0,0,0,0
"595",629,"Midsize",29,"None","Front","4",2.2,110,5200,2595,"No",16.5,6,198,108,71,40,28.5,16,3195,"USA","Chevrolet Lumina",15769.72794,17348.6268477778,0,1,0,0,0,0,0,0
